"","plot.id","comp","count","spec"
"1","Logged_1_10","Logged",1,"TRP"
"2","Logged_1_10","Logged",1,"RI"
"3","Logged_1_10","Logged",1,"MEL"
"4","Logged_1_10","Logged",1,"CYA"
"5","Logged_1_10","Logged",1,"AZ"
"6","Logged_1_10","Logged",1,"CPR"
"7","Logged_1_10","Logged",1,"TH"
"8","Logged_1_10","Logged",1,"CYA"
"9","Logged_1_10","Logged",1,"CYA"
"10","Logged_1_10","Logged",1,"KA"
"11","Logged_1_10","Logged",1,"ANT"
"12","Logged_1_10","Logged",1,"ANT"
"13","Logged_1_10","Logged",1,"ANT"
"14","Logged_1_10","Logged",1,"CYA"
"15","Logged_1_10","Logged",1,"CYA"
"16","Logged_1_10","Logged",1,"CYA"
"17","Logged_1_10","Logged",1,"RI"
"18","Logged_1_10","Logged",1,"CYA"
"19","Logged_1_10","Logged",1,"RI"
"20","Logged_1_10","Logged",1,"CYA"
"21","Logged_1_10","Logged",1,"CMI"
"22","Logged_1_10","Logged",1,"LM"
"23","Logged_1_10","Logged",1,"TRP"
"24","Logged_1_10","Logged",1,"LM"
"25","Logged_1_10","Logged",1,"RI"
"26","Logged_1_10","Logged",1,"RI"
"27","Logged_1_10","Logged",1,"RI"
"28","Logged_1_10","Logged",1,"RI"
"29","Logged_1_10","Logged",1,"LM"
"30","Logged_1_10","Logged",1,"RI"
"31","Logged_1_10","Logged",1,"RI"
"32","Logged_1_10","Logged",1,"LM"
"33","Logged_1_10","Logged",1,"RI"
"34","Logged_1_20","Logged",1,"LM"
"35","Logged_1_20","Logged",1,"LM"
"36","Logged_1_20","Logged",1,"CYA"
"37","Logged_1_20","Logged",1,"LM"
"38","Logged_1_20","Logged",1,"KA"
"39","Logged_1_20","Logged",1,"CYA"
"40","Logged_1_20","Logged",1,"TRP"
"41","Logged_1_20","Logged",1,"LM"
"42","Logged_1_20","Logged",1,"LM"
"43","Logged_1_20","Logged",1,"LM"
"44","Logged_1_20","Logged",1,"CMI"
"45","Logged_1_20","Logged",1,"AZ"
"46","Logged_1_20","Logged",1,"AZ"
"47","Logged_1_20","Logged",1,"AZ"
"48","Logged_1_20","Logged",1,"AZ"
"49","Logged_1_20","Logged",1,"LM"
"50","Logged_1_20","Logged",1,"LM"
"51","Logged_1_20","Logged",1,"LM"
"52","Logged_1_20","Logged",1,"CMI"
"53","Logged_1_20","Logged",1,"CMI"
"54","Logged_1_20","Logged",1,"CMI"
"55","Logged_1_20","Logged",1,"CPR"
"56","Logged_1_20","Logged",1,"TH"
"57","Logged_1_20","Logged",1,"LM"
"58","Logged_1_20","Logged",1,"LM"
"59","Logged_1_30","Logged",1,"LM"
"60","Logged_1_30","Logged",1,"LM"
"61","Logged_1_30","Logged",1,"TRR"
"62","Logged_1_30","Logged",1,"CYA"
"63","Logged_1_30","Logged",1,"CYA"
"64","Logged_1_30","Logged",1,"COG"
"65","Logged_1_30","Logged",1,"LM"
"66","Logged_1_30","Logged",1,"TH"
"67","Logged_1_30","Logged",1,"CYA"
"68","Logged_1_30","Logged",1,"AL"
"69","Logged_1_30","Logged",1,"BP"
"70","Logged_1_30","Logged",1,"BP"
"71","Logged_1_30","Logged",1,"CWI"
"72","Logged_1_30","Logged",1,"LM"
"73","Logged_1_30","Logged",1,"CAL"
"74","Logged_1_30","Logged",1,"CYA"
"75","Logged_1_30","Logged",1,"AL"
"76","Logged_1_30","Logged",1,"TRR"
"77","Logged_1_30","Logged",1,"CYA"
"78","Logged_1_30","Logged",1,"TRR"
"79","Logged_1_30","Logged",1,"FSU"
"80","Logged_1_30","Logged",1,"TN"
"81","Logged_1_30","Logged",1,"CYA"
"82","Logged_1_30","Logged",1,"CYA"
"83","Logged_1_30","Logged",1,"CYA"
"84","Logged_1_30","Logged",1,"CAL"
"85","Logged_1_30","Logged",1,"TRR"
"86","Logged_1_30","Logged",1,"CYA"
"87","Logged_1_40","Logged",1,"LM"
"88","Logged_1_40","Logged",1,"LM"
"89","Logged_1_40","Logged",1,"LM"
"90","Logged_1_40","Logged",1,"LM"
"91","Logged_1_40","Logged",1,"TH"
"92","Logged_1_40","Logged",1,"LM"
"93","Logged_1_40","Logged",1,"LM"
"94","Logged_1_40","Logged",1,"LM"
"95","Logged_1_40","Logged",1,"TRR"
"96","Logged_1_40","Logged",1,"CYA"
"97","Logged_1_40","Logged",1,"AL"
"98","Logged_1_40","Logged",1,"CYA"
"99","Logged_1_40","Logged",1,"LM"
"100","Logged_1_40","Logged",1,"LM"
"101","Logged_1_40","Logged",1,"LM"
"102","Logged_1_40","Logged",1,"LM"
"103","Logged_1_40","Logged",1,"LM"
"104","Logged_1_40","Logged",1,"CYA"
"105","Logged_1_40","Logged",1,"CYA"
"106","Logged_1_40","Logged",1,"CYA"
"107","Logged_1_40","Logged",1,"AZ"
"108","Logged_1_40","Logged",1,"CYA"
"109","Logged_1_40","Logged",1,"TH"
"110","Logged_1_40","Logged",1,"LM"
"111","Logged_1_40","Logged",1,"LM"
"112","Logged_1_40","Logged",1,"CMI"
"113","Logged_1_40","Logged",1,"CMI"
"114","Logged_1_40","Logged",1,"CMI"
"115","Logged_1_40","Logged",1,"LM"
"116","Logged_1_40","Logged",1,"LM"
"117","Logged_1_40","Logged",1,"LM"
"118","Logged_1_40","Logged",1,"CPR"
"119","Logged_1_40","Logged",1,"LM"
"120","Logged_1_40","Logged",1,"LM"
"121","Logged_1_40","Logged",1,"LM"
"122","Logged_1_40","Logged",1,"TN"
"123","Logged_1_40","Logged",1,"LM"
"124","Logged_1_40","Logged",1,"TH"
"125","Logged_1_40","Logged",1,"TH"
"126","Logged_1_40","Logged",1,"AZ"
"127","Logged_1_40","Logged",1,"LM"
"128","Logged_1_50","Logged",1,"LM"
"129","Logged_1_50","Logged",1,"LM"
"130","Logged_1_50","Logged",1,"ANT"
"131","Logged_1_50","Logged",1,"LM"
"132","Logged_1_50","Logged",1,"RI"
"133","Logged_1_50","Logged",1,"RI"
"134","Logged_1_50","Logged",1,"LM"
"135","Logged_1_50","Logged",1,"LM"
"136","Logged_1_50","Logged",1,"ANT"
"137","Logged_1_50","Logged",1,"RI"
"138","Logged_1_50","Logged",1,"RI"
"139","Logged_1_50","Logged",1,"LM"
"140","Logged_1_50","Logged",1,"LM"
"141","Logged_1_50","Logged",1,"RI"
"142","Logged_1_50","Logged",1,"RI"
"143","Logged_1_50","Logged",1,"RI"
"144","Logged_1_50","Logged",1,"RI"
"145","Logged_1_50","Logged",1,"AZ"
"146","Logged_1_50","Logged",1,"AZ"
"147","Logged_1_50","Logged",1,"TAF"
"148","Logged_1_50","Logged",1,"LM"
"149","Logged_1_50","Logged",1,"MEL"
"150","Logged_1_50","Logged",1,"STR"
"151","Logged_1_50","Logged",1,"CMI"
"152","Logged_1_50","Logged",1,"CMI"
"153","Logged_1_50","Logged",1,"LM"
"154","Logged_1_50","Logged",1,"LM"
"155","Logged_1_50","Logged",1,"LM"
"156","Logged_1_50","Logged",1,"KA"
"157","Logged_1_50","Logged",1,"LM"
"158","Logged_1_50","Logged",1,"TRR"
"159","Logged_1_50","Logged",1,"LM"
"160","Logged_1_50","Logged",1,"AZ"
"161","Logged_1_50","Logged",1,"RI"
"162","Logged_1_50","Logged",1,"KA"
"163","Logged_1_50","Logged",1,"RI"
"164","Logged_1_50","Logged",1,"RI"
"165","Logged_1_50","Logged",1,"CMI"
"166","Logged_1_50","Logged",1,"CMI"
"167","Logged_1_50","Logged",1,"RI"
"168","Logged_1_50","Logged",1,"LM"
"169","Logged_1_50","Logged",1,"LM"
"170","Logged_1_50","Logged",1,"LM"
"171","Logged_1_50","Logged",1,"LM"
"172","Logged_1_50","Logged",1,"CYA"
"173","Logged_1_50","Logged",1,"CMI"
"174","Logged_1_50","Logged",1,"CMI"
"175","Logged_1_50","Logged",1,"CMI"
"176","Logged_1_50","Logged",1,"RI"
"177","Logged_1_50","Logged",1,"TAF"
"178","Logged_1_50","Logged",1,"RI"
"179","Logged_1_50","Logged",1,"TH"
"180","Logged_1_50","Logged",1,"MYH"
"181","Logged_1_50","Logged",1,"LM"
"182","Logged_1_50","Logged",1,"TRP"
"183","Logged_1_50","Logged",1,"LM"
"184","Logged_1_50","Logged",1,"LM"
"185","Logged_1_50","Logged",1,"LM"
"186","Logged_1_50","Logged",1,"LM"
"187","Logged_1_50","Logged",1,"LM"
"188","Logged_1_50","Logged",1,"AZ"
"189","Logged_1_50","Logged",1,"RI"
"190","Logged_1_50","Logged",1,"RI"
"191","Logged_1_50","Logged",1,"AZ"
"192","Logged_1_50","Logged",1,"LM"
"193","Logged_1_50","Logged",1,"RI"
"194","Logged_1_50","Logged",1,"LM"
"195","Logged_1_50","Logged",1,"LM"
"196","Logged_1_50","Logged",1,"LM"
"197","Logged_1_50","Logged",1,"LM"
"198","Logged_1_50","Logged",1,"AZ"
"199","Logged_1_50","Logged",1,"LM"
"200","Logged_1_50","Logged",1,"LM"
"201","Logged_1_50","Logged",1,"LM"
"202","Logged_1_50","Logged",1,"LM"
"203","Logged_1_60","Logged",1,"CYA"
"204","Logged_1_60","Logged",1,"CAL"
"205","Logged_1_60","Logged",1,"AL"
"206","Logged_1_60","Logged",1,"MOA"
"207","Logged_1_60","Logged",1,"TAF"
"208","Logged_1_60","Logged",1,"AZ"
"209","Logged_1_60","Logged",1,"CMI"
"210","Logged_1_60","Logged",1,"CYA"
"211","Logged_1_60","Logged",1,"TRP"
"212","Logged_1_60","Logged",1,"AL"
"213","Logged_1_60","Logged",1,"TAF"
"214","Logged_1_60","Logged",1,"ANL"
"215","Logged_1_60","Logged",1,"RI"
"216","Logged_1_60","Logged",1,"CMI"
"217","Logged_1_60","Logged",1,"FUE"
"218","Logged_1_60","Logged",1,"AL"
"219","Logged_1_60","Logged",1,"TRP"
"220","Logged_1_60","Logged",1,"RI"
"221","Logged_1_60","Logged",1,"MOA"
"222","Logged_1_60","Logged",1,"TRP"
"223","Logged_1_60","Logged",1,"AZ"
"224","Logged_1_60","Logged",1,"CMI"
"225","Logged_1_60","Logged",1,"ANT"
"226","Logged_1_60","Logged",1,"GS"
"227","Logged_1_60","Logged",1,"FUE"
"228","Logged_1_60","Logged",1,"CYA"
"229","Logged_1_60","Logged",1,"CMI"
"230","Logged_1_60","Logged",1,"TRP"
"231","Logged_1_60","Logged",1,"AL"
"232","Logged_1_60","Logged",1,"CMI"
"233","Logged_1_60","Logged",1,"LM"
"234","Logged_1_60","Logged",1,"GS"
"235","Logged_1_60","Logged",1,"AZ"
"236","Logged_1_70","Logged",1,"RI"
"237","Logged_1_70","Logged",1,"RI"
"238","Logged_1_70","Logged",1,"CYA"
"239","Logged_1_70","Logged",1,"RI"
"240","Logged_1_70","Logged",1,"AZ"
"241","Logged_1_70","Logged",1,"UNK"
"242","Logged_1_70","Logged",1,"UNK"
"243","Logged_1_70","Logged",1,"RI"
"244","Logged_1_70","Logged",1,"CYA"
"245","Logged_1_70","Logged",1,"RI"
"246","Logged_1_70","Logged",1,"RI"
"247","Logged_1_70","Logged",1,"GS"
"248","Logged_1_70","Logged",1,"UNK"
"249","Logged_1_70","Logged",1,"RI"
"250","Logged_1_70","Logged",1,"TN"
"251","Logged_1_70","Logged",1,"MA"
"252","Logged_1_70","Logged",1,"RI"
"253","Logged_1_70","Logged",1,"RI"
"254","Logged_1_70","Logged",1,"CYA"
"255","Logged_1_70","Logged",1,"TN"
"256","Logged_1_70","Logged",1,"UNK"
"257","Logged_1_70","Logged",1,"RI"
"258","Logged_1_70","Logged",1,"AZ"
"259","Logged_1_70","Logged",1,"AZ"
"260","Logged_1_70","Logged",1,"AZ"
"261","Logged_1_70","Logged",1,"AZ"
"262","Logged_1_70","Logged",1,"AZ"
"263","Logged_1_70","Logged",1,"RI"
"264","Logged_1_70","Logged",1,"RI"
"265","Logged_1_70","Logged",1,"AZ"
"266","Logged_1_70","Logged",1,"AZ"
"267","Logged_1_70","Logged",1,"AZ"
"268","Logged_1_70","Logged",1,"KA"
"269","Logged_1_70","Logged",1,"RI"
"270","Logged_1_70","Logged",1,"BP"
"271","Logged_1_70","Logged",1,"LM"
"272","Logged_1_70","Logged",1,"LM"
"273","Logged_1_70","Logged",1,"RI"
"274","Logged_1_70","Logged",1,"FUE"
"275","Logged_1_70","Logged",1,"CMI"
"276","Logged_1_70","Logged",1,"AZ"
"277","Logged_1_70","Logged",1,"AZ"
"278","Logged_1_70","Logged",1,"RI"
"279","Logged_1_70","Logged",1,"RI"
"280","Logged_1_70","Logged",1,"RI"
"281","Logged_1_70","Logged",1,"RI"
"282","Logged_1_70","Logged",1,"RI"
"283","Logged_1_70","Logged",1,"AZ"
"284","Logged_1_80","Logged",1,"CYA"
"285","Logged_1_80","Logged",1,"AZ"
"286","Logged_1_80","Logged",1,"BEH"
"287","Logged_1_80","Logged",1,"MA"
"288","Logged_1_80","Logged",1,"RI"
"289","Logged_1_80","Logged",1,"AZ"
"290","Logged_1_80","Logged",1,"AZ"
"291","Logged_1_80","Logged",1,"TN"
"292","Logged_1_80","Logged",1,"TAF"
"293","Logged_1_80","Logged",1,"TRP"
"294","Logged_1_80","Logged",1,"MA"
"295","Logged_1_80","Logged",1,"MA"
"296","Logged_1_80","Logged",1,"ANL"
"297","Logged_1_80","Logged",1,"CYA"
"298","Logged_1_80","Logged",1,"TN"
"299","Logged_1_80","Logged",1,"TH"
"300","Logged_1_80","Logged",1,"MA"
"301","Logged_1_80","Logged",1,"MA"
"302","Logged_1_80","Logged",1,"AZ"
"303","Logged_1_80","Logged",1,"AZ"
"304","Logged_1_80","Logged",1,"AZ"
"305","Logged_1_80","Logged",1,"MYH"
"306","Logged_1_80","Logged",1,"MA"
"307","Logged_1_80","Logged",1,"MYH"
"308","Logged_1_80","Logged",1,"CMI"
"309","Logged_1_80","Logged",1,"MYH"
"310","Logged_1_80","Logged",1,"TRP"
"311","Logged_1_80","Logged",1,"TH"
"312","Logged_1_80","Logged",1,"DD"
"313","Logged_1_90","Logged",1,"RI"
"314","Logged_1_90","Logged",1,"COG"
"315","Logged_1_90","Logged",1,"CMI"
"316","Logged_1_90","Logged",1,"RI"
"317","Logged_1_90","Logged",1,"LM"
"318","Logged_1_90","Logged",1,"LM"
"319","Logged_1_90","Logged",1,"RI"
"320","Logged_1_90","Logged",1,"RI"
"321","Logged_1_90","Logged",1,"LM"
"322","Logged_1_90","Logged",1,"CPR"
"323","Logged_1_90","Logged",1,"ANT"
"324","Logged_1_90","Logged",1,"RI"
"325","Logged_1_90","Logged",1,"RI"
"326","Logged_1_90","Logged",1,"RI"
"327","Logged_1_90","Logged",1,"RI"
"328","Logged_1_90","Logged",1,"RI"
"329","Logged_1_90","Logged",1,"LM"
"330","Logged_1_90","Logged",1,"LM"
"331","Logged_1_90","Logged",1,"LM"
"332","Logged_1_90","Logged",1,"LM"
"333","Logged_1_90","Logged",1,"LM"
"334","Logged_1_90","Logged",1,"LM"
"335","Logged_1_90","Logged",1,"TN"
"336","Logged_1_90","Logged",1,"RI"
"337","Logged_1_90","Logged",1,"BEH"
"338","Logged_1_90","Logged",1,"RI"
"339","Logged_1_90","Logged",1,"CYA"
"340","Logged_1_90","Logged",1,"TRR"
"341","Logged_1_90","Logged",1,"RI"
"342","Logged_1_90","Logged",1,"AZ"
"343","Logged_1_90","Logged",1,"RI"
"344","Logged_1_90","Logged",1,"RI"
"345","Logged_1_90","Logged",1,"RI"
"346","Logged_1_90","Logged",1,"RI"
"347","Logged_1_90","Logged",1,"BEH"
"348","Logged_1_90","Logged",1,"RI"
"349","Logged_1_90","Logged",1,"COG"
"350","Logged_1_90","Logged",1,"COG"
"351","Logged_1_90","Logged",1,"CYA"
"352","Logged_1_90","Logged",1,"CYA"
"353","Logged_1_90","Logged",1,"RI"
"354","Logged_1_100","Logged",1,"FUE"
"355","Logged_1_100","Logged",1,"FUE"
"356","Logged_1_100","Logged",1,"TT"
"357","Logged_1_100","Logged",1,"AZ"
"358","Logged_1_100","Logged",1,"FUE"
"359","Logged_1_100","Logged",1,"AL"
"360","Logged_1_100","Logged",1,"UC"
"361","Logged_1_100","Logged",1,"AZ"
"362","Logged_1_100","Logged",1,"FUE"
"363","Logged_1_100","Logged",1,"FUE"
"364","Logged_1_100","Logged",1,"MYH"
"365","Logged_1_100","Logged",1,"FUE"
"366","Logged_1_100","Logged",1,"FUE"
"367","Logged_1_100","Logged",1,"FUE"
"368","Logged_1_100","Logged",1,"AZ"
"369","Logged_1_100","Logged",1,"FUE"
"370","Logged_1_100","Logged",1,"FUE"
"371","Logged_1_100","Logged",1,"FUE"
"372","Logged_1_100","Logged",1,"AL"
"373","Logged_1_100","Logged",1,"CMI"
"374","Logged_1_100","Logged",1,"AL"
"375","Logged_1_100","Logged",1,"BEH"
"376","Logged_1_100","Logged",1,"AZ"
"377","Logged_1_100","Logged",1,"AZ"
"378","Logged_1_100","Logged",1,"CMI"
"379","Logged_1_100","Logged",1,"LM"
"380","Logged_1_100","Logged",1,"TH"
"381","Logged_1_100","Logged",1,"CYA"
"382","Logged_1_100","Logged",1,"LM"
"383","Logged_1_100","Logged",1,"CLS"
"384","Logged_1_110","Logged",1,"TH"
"385","Logged_1_110","Logged",1,"TN"
"386","Logged_1_110","Logged",1,"FUE"
"387","Logged_1_110","Logged",1,"FUE"
"388","Logged_1_110","Logged",1,"FUE"
"389","Logged_1_110","Logged",1,"ANT"
"390","Logged_1_110","Logged",1,"AZ"
"391","Logged_1_110","Logged",1,"KA"
"392","Logged_1_110","Logged",1,"BEH"
"393","Logged_1_110","Logged",1,"TN"
"394","Logged_1_110","Logged",1,"TH"
"395","Logged_1_110","Logged",1,"RI"
"396","Logged_1_110","Logged",1,"RI"
"397","Logged_1_110","Logged",1,"RI"
"398","Logged_1_110","Logged",1,"RI"
"399","Logged_1_110","Logged",1,"LM"
"400","Logged_1_110","Logged",1,"RI"
"401","Logged_1_110","Logged",1,"RI"
"402","Logged_1_110","Logged",1,"RI"
"403","Logged_1_110","Logged",1,"TRP"
"404","Logged_1_110","Logged",1,"CAL"
"405","Logged_1_110","Logged",1,"AZ"
"406","Logged_1_120","Logged",1,"CYA"
"407","Logged_1_120","Logged",1,"FUE"
"408","Logged_1_120","Logged",1,"TAF"
"409","Logged_1_120","Logged",1,"FUE"
"410","Logged_1_120","Logged",1,"CYA"
"411","Logged_1_120","Logged",1,"LM"
"412","Logged_1_120","Logged",1,"CYA"
"413","Logged_1_120","Logged",1,"LM"
"414","Logged_1_120","Logged",1,"FUE"
"415","Logged_1_120","Logged",1,"FUE"
"416","Logged_1_120","Logged",1,"FUE"
"417","Logged_1_120","Logged",1,"FUE"
"418","Logged_1_120","Logged",1,"FUE"
"419","Logged_1_120","Logged",1,"FUE"
"420","Logged_1_120","Logged",1,"LM"
"421","Logged_1_120","Logged",1,"LM"
"422","Logged_1_120","Logged",1,"FUE"
"423","Logged_1_120","Logged",1,"FUE"
"424","Logged_1_120","Logged",1,"CYA"
"425","Logged_1_120","Logged",1,"LM"
"426","Logged_1_120","Logged",1,"FUE"
"427","Logged_1_120","Logged",1,"FUE"
"428","Logged_1_120","Logged",1,"ANT"
"429","Logged_1_120","Logged",1,"FUE"
"430","Logged_1_120","Logged",1,"FUE"
"431","Logged_1_120","Logged",1,"FUE"
"432","Logged_1_120","Logged",1,"LM"
"433","Logged_1_120","Logged",1,"TRP"
"434","Logged_1_120","Logged",1,"TH"
"435","Logged_1_120","Logged",1,"CYA"
"436","Logged_1_120","Logged",1,"LM"
"437","Logged_1_120","Logged",1,"TAF"
"438","Logged_1_120","Logged",1,"LM"
"439","Logged_1_120","Logged",1,"LM"
"440","Logged_1_120","Logged",1,"CYA"
"441","Logged_1_120","Logged",1,"LM"
"442","Logged_1_120","Logged",1,"MA"
"443","Logged_1_120","Logged",1,"KA"
"444","Logged_1_120","Logged",1,"KA"
"445","Logged_1_120","Logged",1,"CYA"
"446","Logged_1_120","Logged",1,"TH"
"447","Logged_1_120","Logged",1,"KA"
"448","Logged_1_120","Logged",1,"LM"
"449","Logged_1_120","Logged",1,"MA"
"450","Logged_1_120","Logged",1,"KA"
"451","Logged_1_120","Logged",1,"LM"
"452","Logged_1_120","Logged",1,"KA"
"453","Logged_1_120","Logged",1,"KA"
"454","Logged_1_120","Logged",1,"LM"
"455","Logged_1_120","Logged",1,"CYA"
"456","Logged_1_120","Logged",1,"LM"
"457","Logged_1_120","Logged",1,"LM"
"458","Logged_1_120","Logged",1,"CSY"
"459","Logged_1_130","Logged",1,"LM"
"460","Logged_1_130","Logged",1,"FUE"
"461","Logged_1_130","Logged",1,"LM"
"462","Logged_1_130","Logged",1,"KA"
"463","Logged_1_130","Logged",1,"KA"
"464","Logged_1_130","Logged",1,"LM"
"465","Logged_1_130","Logged",1,"LM"
"466","Logged_1_130","Logged",1,"LM"
"467","Logged_1_130","Logged",1,"LM"
"468","Logged_1_130","Logged",1,"LM"
"469","Logged_1_130","Logged",1,"LM"
"470","Logged_1_130","Logged",1,"LM"
"471","Logged_1_130","Logged",1,"LM"
"472","Logged_1_130","Logged",1,"KA"
"473","Logged_1_130","Logged",1,"RI"
"474","Logged_1_130","Logged",1,"AZ"
"475","Logged_1_130","Logged",1,"TRP"
"476","Logged_1_130","Logged",1,"TRP"
"477","Logged_1_130","Logged",1,"RI"
"478","Logged_1_130","Logged",1,"AZ"
"479","Logged_1_130","Logged",1,"RI"
"480","Logged_1_130","Logged",1,"RI"
"481","Logged_1_130","Logged",1,"UNK"
"482","Logged_1_130","Logged",1,"UNK"
"483","Logged_1_130","Logged",1,"RI"
"484","Logged_1_130","Logged",1,"TRP"
"485","Logged_1_130","Logged",1,"KA"
"486","Logged_1_130","Logged",1,"LM"
"487","Logged_1_130","Logged",1,"LM"
"488","Logged_1_130","Logged",1,"KA"
"489","Logged_1_130","Logged",1,"KA"
"490","Logged_1_130","Logged",1,"LM"
"491","Logged_1_130","Logged",1,"LM"
"492","Logged_1_130","Logged",1,"KA"
"493","Logged_1_130","Logged",1,"KA"
"494","Logged_1_130","Logged",1,"LM"
"495","Logged_1_130","Logged",1,"RI"
"496","Logged_1_130","Logged",1,"KA"
"497","Logged_1_130","Logged",1,"LM"
"498","Logged_1_130","Logged",1,"KA"
"499","Logged_1_130","Logged",1,"KA"
"500","Logged_1_130","Logged",1,"KA"
"501","Logged_1_130","Logged",1,"KA"
"502","Logged_1_130","Logged",1,"ANT"
"503","Logged_1_130","Logged",1,"LPM"
"504","Logged_1_130","Logged",1,"KA"
"505","Logged_1_130","Logged",1,"KA"
"506","Logged_1_130","Logged",1,"CAL"
"507","Logged_1_130","Logged",1,"LM"
"508","Logged_1_130","Logged",1,"KA"
"509","Logged_1_140","Logged",1,"RI"
"510","Logged_1_140","Logged",1,"RI"
"511","Logged_1_140","Logged",1,"RI"
"512","Logged_1_140","Logged",1,"CYA"
"513","Logged_1_140","Logged",1,"RI"
"514","Logged_1_140","Logged",1,"UNK"
"515","Logged_1_140","Logged",1,"RI"
"516","Logged_1_140","Logged",1,"CAL"
"517","Logged_1_140","Logged",1,"RI"
"518","Logged_1_140","Logged",1,"CAL"
"519","Logged_1_140","Logged",1,"AL"
"520","Logged_1_140","Logged",1,"AL"
"521","Logged_1_140","Logged",1,"ANT"
"522","Logged_1_140","Logged",1,"CYA"
"523","Logged_1_140","Logged",1,"RI"
"524","Logged_1_140","Logged",1,"RI"
"525","Logged_1_140","Logged",1,"UNK"
"526","Logged_1_140","Logged",1,"RI"
"527","Logged_1_140","Logged",1,"RI"
"528","Logged_1_140","Logged",1,"KA"
"529","Logged_1_140","Logged",1,"MYH"
"530","Logged_1_140","Logged",1,"MYH"
"531","Logged_1_140","Logged",1,"RI"
"532","Logged_1_140","Logged",1,"UNK"
"533","Logged_1_140","Logged",1,"RI"
"534","Logged_1_140","Logged",1,"CAL"
"535","Logged_1_140","Logged",1,"KA"
"536","Logged_1_140","Logged",1,"CMI"
"537","Logged_1_140","Logged",1,"KA"
"538","Logged_1_140","Logged",1,"CAL"
"539","Logged_1_140","Logged",1,"KA"
"540","Logged_1_140","Logged",1,"KA"
"541","Logged_1_140","Logged",1,"RI"
"542","Logged_1_140","Logged",1,"LM"
"543","Logged_1_140","Logged",1,"RI"
"544","Logged_1_150","Logged",1,"LM"
"545","Logged_1_150","Logged",1,"LM"
"546","Logged_1_150","Logged",1,"LM"
"547","Logged_1_150","Logged",1,"LM"
"548","Logged_1_150","Logged",1,"LM"
"549","Logged_1_150","Logged",1,"LM"
"550","Logged_1_150","Logged",1,"LM"
"551","Logged_1_150","Logged",1,"MOA"
"552","Logged_1_150","Logged",1,"LYC"
"553","Logged_1_150","Logged",1,"TH"
"554","Logged_1_150","Logged",1,"LM"
"555","Logged_1_150","Logged",1,"KA"
"556","Logged_1_150","Logged",1,"GS"
"557","Logged_1_150","Logged",1,"CAL"
"558","Logged_1_150","Logged",1,"ANL"
"559","Logged_1_150","Logged",1,"AL"
"560","Logged_1_150","Logged",1,"CAL"
"561","Logged_1_150","Logged",1,"AL"
"562","Logged_1_150","Logged",1,"CMI"
"563","Logged_1_150","Logged",1,"LYC"
"564","Logged_1_150","Logged",1,"LYC"
"565","Logged_1_150","Logged",1,"CMI"
"566","Logged_1_150","Logged",1,"TAF"
"567","Logged_1_150","Logged",1,"COG"
"568","Logged_1_150","Logged",1,"LM"
"569","Logged_1_150","Logged",1,"TAF"
"570","Logged_1_150","Logged",1,"LM"
"571","Logged_1_150","Logged",1,"LM"
"572","Logged_1_150","Logged",1,"FUE"
"573","Logged_1_150","Logged",1,"CAL"
"574","Logged_1_150","Logged",1,"LM"
"575","Logged_1_150","Logged",1,"LYC"
"576","Logged_1_150","Logged",1,"MEL"
"577","Logged_1_150","Logged",1,"LM"
"578","Logged_1_150","Logged",1,"AL"
"579","Logged_1_160","Logged",1,"CPR"
"580","Logged_1_160","Logged",1,"RI"
"581","Logged_1_160","Logged",1,"GS"
"582","Logged_1_160","Logged",1,"LM"
"583","Logged_1_160","Logged",1,"LM"
"584","Logged_1_160","Logged",1,"TRR"
"585","Logged_1_160","Logged",1,"ANT"
"586","Logged_1_160","Logged",1,"GS"
"587","Logged_1_160","Logged",1,"GS"
"588","Logged_1_160","Logged",1,"LM"
"589","Logged_1_160","Logged",1,"LM"
"590","Logged_1_160","Logged",1,"LM"
"591","Logged_1_160","Logged",1,"LM"
"592","Logged_1_160","Logged",1,"RI"
"593","Logged_1_160","Logged",1,"LM"
"594","Logged_1_160","Logged",1,"CMI"
"595","Logged_1_160","Logged",1,"GS"
"596","Logged_1_160","Logged",1,"GS"
"597","Logged_1_160","Logged",1,"AL"
"598","Logged_1_160","Logged",1,"LM"
"599","Logged_1_160","Logged",1,"GS"
"600","Logged_1_160","Logged",1,"RI"
"601","Logged_1_160","Logged",1,"RI"
"602","Logged_1_160","Logged",1,"TH"
"603","Logged_1_160","Logged",1,"RI"
"604","Logged_1_160","Logged",1,"LM"
"605","Logged_1_160","Logged",1,"LM"
"606","Logged_1_160","Logged",1,"CPR"
"607","Logged_1_160","Logged",1,"RI"
"608","Logged_1_160","Logged",1,"RI"
"609","Logged_1_160","Logged",1,"KA"
"610","Logged_1_160","Logged",1,"RA"
"611","Logged_1_160","Logged",1,"KA"
"612","Logged_1_160","Logged",1,"LM"
"613","Logged_1_160","Logged",1,"KA"
"614","Logged_1_160","Logged",1,"KA"
"615","Logged_1_160","Logged",1,"KA"
"616","Logged_1_160","Logged",1,"KA"
"617","Logged_1_160","Logged",1,"KA"
"618","Logged_1_160","Logged",1,"KA"
"619","Logged_1_160","Logged",1,"KA"
"620","Logged_1_160","Logged",1,"TAF"
"621","Logged_1_160","Logged",1,"RI"
"622","Logged_1_160","Logged",1,"KA"
"623","Logged_1_160","Logged",1,"KA"
